time_s,axial_node,x_m,truth,without_da,with_da
640,28,0.21375,25.0931039,23.39540282,24.99340403
640,36,0.27375,21.73520139,21.156801,21.71514872
645,4,0.03375,35.71394305,30.47595995,35.62576374
645,16,0.12375,29.6630659,26.44204435,29.62771351
645,28,0.21375,25.06571913,23.3771463,24.94436847
645,36,0.27375,21.72489158,21.14992779,21.69962307
650,4,0.03375,35.97414896,30.64943055,35.84005576
650,16,0.12375,29.70930243,26.47286871,29.74800567
650,28,0.21375,25.04136788,23.36091214,24.92191562
650,36,0.27375,21.71482065,21.14321384,21.68513336
655,4,0.03375,36.21974302,30.81315992,36.01945083
655,16,0.12375,29.76381187,26.50920833,29.76087369
655,28,0.21375,25.02046718,23.34697833,24.88949927
655,36,0.27375,21.70519913,21.13679949,21.67116835
660,4,0.03375,36.45464431,30.96976078,36.13961249
660,16,0.12375,29.8250185,26.55001275,29.77379739
660,28,0.21375,25.00327644,23.33551784,24.86119604
660,36,0.27375,21.69622607,21.13081745,21.65811171
665,4,0.03375,36.67663615,31.11775533,36.50832407
665,16,0.12375,29.89164968,26.59443353,29.82930597
665,28,0.21375,24.98992491,23.32661681,24.83122524
665,36,0.27375,21.68807484,21.1253833,21.64572848
670,4,0.03375,36.89108767,31.26072301,36.818308
670,16,0.12375,29.96268219,26.64178854,29.89116986
670,28,0.21375,24.98044015,23.32029364,24.80343153
670,36,0.27375,21.68088535,21.12059031,21.63398798
675,4,0.03375,37.09483842,31.39655684,36.91711193
675,16,0.12375,30.03727915,26.69151985,30.04381403
675,28,0.21375,24.97477331,23.31651574,24.80592918
675,36,0.27375,21.67476199,21.11650806,21.62442669
680,4,0.03375,37.29257016,31.528378,37.21376791
680,16,0.12375,30.1147638,26.74317628,30.04300423
680,28,0.21375,24.97281986,23.31521345,24.7807441
680,36,0.27375,21.66977502,21.11318342,21.61531469
685,4,0.03375,37.48164226,31.65442606,37.38507363
685,16,0.12375,30.19457987,26.79638699,30.19507718
685,28,0.21375,24.97443615,23.31629097,24.7872033
685,36,0.27375,21.66596423,21.11064289,21.60841582
690,4,0.03375,37.66553612,31.77702197,37.46107701
690,16,0.12375,30.2762712,26.85084788,30.29937998
690,28,0.21375,24.97945229,23.31963506,24.7994761
690,36,0.27375,21.6633434,21.10889567,21.60370789
695,4,0.03375,37.84244481,31.89496109,37.69820815
695,16,0.12375,30.35946107,26.90630779,30.32948218
695,28,0.21375,24.98768203,23.32512155,24.79602819
695,36,0.27375,21.6619051,21.1079368,21.60015603
700,4,0.03375,38.01474044,32.00982484,37.86242983
700,16,0.12375,30.44383643,26.96255803,30.42457289
700,28,0.21375,24.99893025,23.33262036,24.80555799
700,36,0.27375,21.66162509,21.10775013,21.59821362
705,4,0.03375,38.18135446,32.12090085,38.02889332
705,16,0.12375,30.5291368,27.01942494,30.56224538
705,28,0.21375,25.01299854,23.34199922,24.82786929
705,36,0.27375,21.6624664,21.108311,21.59821832
710,4,0.03375,38.34380735,32.22920278,38.27028877
710,16,0.12375,30.61514342,27.07676268,30.55329688
710,28,0.21375,25.02968938,23.35312645,24.82264503
710,36,0.27375,21.6643827,21.10958854,21.59833325
715,4,0.03375,38.50157145,32.33437884,38.45961856
715,16,0.12375,30.70167246,27.13444871,30.60408263
715,28,0.21375,25.04880909,23.36587292,24.82415556
715,36,0.27375,21.66732125,21.11154756,21.59876355
720,4,0.03375,38.65557235,32.4370461,38.49377028
720,16,0.12375,30.78856819,27.1923792,30.81795076
720,28,0.21375,25.07017,23.38011352,24.86714803
720,36,0.27375,21.67122513,21.11415016,21.60155546
725,4,0.03375,38.805637,32.53708921,38.66720312
725,16,0.12375,30.87569836,27.25046597,30.84460552
725,28,0.21375,25.09359187,23.3957281,24.88156319
725,36,0.27375,21.67603523,21.11735689,21.60494096
730,4,0.03375,38.95230069,32.63486499,38.78748881
730,16,0.12375,30.96295001,27.30863374,30.93829285
730,28,0.21375,25.11890289,23.41260211,24.90777881
730,36,0.27375,21.68169157,21.12112778,21.60964884
735,4,0.03375,39.09560191,32.73039914,38.90717956
735,16,0.12375,31.0502263,27.36681793,31.09271206
735,28,0.21375,25.14594019,23.43062697,24.9496663
735,36,0.27375,21.68813455,21.1254231,21.6162506
740,4,0.03375,39.23583252,32.82388621,39.09809897
740,16,0.12375,31.13744385,27.42496297,31.10282899
740,28,0.21375,25.17455014,23.44970028,24.96535436
740,36,0.27375,21.69530566,21.13020384,21.62304258
745,4,0.03375,39.37314371,32.915427,39.26022689
745,16,0.12375,31.22453059,27.48302079,31.23989495
745,28,0.21375,25.20458836,23.46972575,25.00139901
745,36,0.27375,21.70314822,21.13543221,21.63100221
750,4,0.03375,39.50768276,33.0051197,39.3906527
750,16,0.12375,31.31142403,27.54094975,31.34291388
750,28,0.21375,25.23591966,23.49061329,25.03700273
750,36,0.27375,21.7116077,21.14107186,21.63979194
755,4,0.03375,39.63965015,33.09309796,39.44413011
755,16,0.12375,31.39806975,27.59871356,31.37008403
755,28,0.21375,25.26841774,23.51227867,25.06323986
755,36,0.27375,21.7206321,21.14708813,21.6488061
760,4,0.03375,39.76911201,33.17940586,39.64821614
760,16,0.12375,31.48442033,27.65628061,31.51493886
760,28,0.21375,25.30196494,23.53464347,25.10445728
760,36,0.27375,21.73017205,21.15344809,21.65876364
765,4,0.03375,39.89628008,33.26418457,39.7379144
765,16,0.12375,31.57043422,27.7136232,31.57631832
765,28,0.21375,25.33645185,23.55763474,25.13760914
765,36,0.27375,21.74018095,21.16012069,21.6690615
770,4,0.03375,40.02117832,33.34745007,39.93067593
770,16,0.12375,31.65607506,27.7707171,31.62652307
770,28,0.21375,25.37177691,23.58118478,25.16282032
770,36,0.27375,21.75061496,21.1670767,21.6791942
775,4,0.03375,40.14400878,33.42933704,40.01663768
775,16,0.12375,31.7413109,27.82754099,31.73119899
775,28,0.21375,25.40784599,23.60523082,25.20054868
775,36,0.27375,21.76143302,21.17428874,21.68976548
780,4,0.03375,40.26477607,33.50984857,40.09554378
780,16,0.12375,31.82611369,27.88407618,31.88104924
780,28,0.21375,25.44457197,23.62971481,25.2521351
780,36,0.27375,21.77259673,21.18173121,21.70146315
785,4,0.03375,40.38366244,33.58910614,40.26620667
785,16,0.12375,31.91045873,27.94030621,31.95115461
785,28,0.21375,25.48187431,23.65458304,25.28968256
785,36,0.27375,21.78407031,21.18938027,21.71348023
790,4,0.03375,40.50066579,33.66710838,40.40959906
790,16,0.12375,31.99432436,27.99621662,31.99539839
790,28,0.21375,25.51967866,23.67978593,25.32001483
790,36,0.27375,21.79582047,21.1972137,21.72541288
795,4,0.03375,40.6159449,33.74396111,40.49632411
795,16,0.12375,32.07769148,28.0517947,32.06219016
795,28,0.21375,25.5579164,23.70527776,25.35411645
795,36,0.27375,21.80781629,21.20521092,21.73732424
800,4,0.03375,40.72949744,33.81966281,40.59149244
800,16,0.12375,32.16054337,28.10702929,32.15404551
800,28,0.21375,25.59652431,23.73101637,25.39333992
800,36,0.27375,21.82002913,21.21335281,21.74938784
805,4,0.03375,40.84145871,33.89430365,40.68922031
805,16,0.12375,32.24286538,28.16191063,32.27262257
805,28,0.21375,25.63544417,23.75696294,25.43999971
805,36,0.27375,21.83243246,21.2216217,21.7620144
810,4,0.03375,40.95182902,33.96788386,40.74831174
810,16,0.12375,32.32464468,28.21643017,32.42925468
810,28,0.21375,25.6746224,23.78308176,25.50027073
810,36,0.27375,21.84500176,21.23000123,21.77600226
815,4,0.03375,41.06072204,34.0404792,40.85584027
815,16,0.12375,32.40587014,28.27058047,32.34522698
815,28,0.21375,25.71400975,23.80933999,25.51530227
815,36,0.27375,21.85771439,21.23847632,21.78878054
820,4,0.03375,41.16814157,34.11209222,41.06556269
820,16,0.12375,32.48653208,28.3243551,32.52609004
820,28,0.21375,25.75356097,23.83570747,25.56532814
820,36,0.27375,21.87054945,21.24703302,21.80231068
825,4,0.03375,41.2741823,34.18278604,41.14645399
825,16,0.12375,32.56662218,28.37774849,32.59806859
825,28,0.21375,25.79323452,23.8621565,25.6053192
825,36,0.27375,21.88348771,21.25565853,21.81572075
830,4,0.03375,41.37885137,34.25256541,41.22520943
830,16,0.12375,32.64613331,28.43075591,32.60128787
830,28,0.21375,25.83299232,23.8886617,25.63137227
830,36,0.27375,21.89651144,21.26434101,21.82835036
835,4,0.03375,41.48222734,34.32148273,41.33212261
835,16,0.12375,32.72505944,28.48337333,32.69121958
835,28,0.21375,25.87279941,23.91519976,25.66866666
835,36,0.27375,21.90960433,21.27306961,21.84083587
840,4,0.03375,41.58432009,34.38954456,41.47736222
840,16,0.12375,32.80339553,28.53559739,32.79604038
840,28,0.21375,25.91262384,23.94174938,25.70869865
840,36,0.27375,21.92275141,21.28183433,21.85332474
845,4,0.03375,41.68519474,34.45679433,41.48911295
845,16,0.12375,32.88113741,28.58742531,32.86508375
845,28,0.21375,25.95243632,23.96829103,25.74954867
845,36,0.27375,21.93593891,21.29062599,21.86595126
850,4,0.03375,41.78486316,34.52323994,41.65072404
850,16,0.12375,32.95828175,28.63885487,32.930111
850,28,0.21375,25.9922101,23.99480688,25.78414476
850,36,0.27375,21.94915421,21.29943619,21.87842284
855,4,0.03375,41.88337944,34.58891746,41.68450874
855,16,0.12375,33.03482594,28.68988433,33.0470058
855,28,0.21375,26.03192073,24.02128063,25.83304387
855,36,0.27375,21.96238573,21.3082572,21.89157828
860,4,0.03375,41.98075675,34.65383566,41.83707128
860,16,0.12375,33.11076803,28.74051239,33.08545346
860,28,0.21375,26.0715459,24.04769741,25.8650876
860,36,0.27375,21.97562286,21.31708196,21.90439111
865,4,0.03375,42.0770402,34.71802463,41.89538423
865,16,0.12375,33.18610668,28.79073815,33.19769714
865,28,0.21375,26.11106527,24.07404366,25.91200365
865,36,0.27375,21.9888559,21.32590399,21.91774783
870,4,0.03375,42.17224367,34.78149361,41.94618741
870,16,0.12375,33.26084113,28.84056112,33.19051465
870,28,0.21375,26.15046034,24.10030704,25.9388685
870,36,0.27375,22.00207597,21.33471737,21.93040515
875,4,0.03375,42.26640501,34.84426783,42.07260395
875,16,0.12375,33.33497109,28.88998109,33.32427793
875,28,0.21375,26.18971425,24.12647631,25.98540595
875,36,0.27375,22.01527496,21.34351669,21.94353287
880,4,0.03375,42.35953832,34.9063567,42.21144104
880,16,0.12375,33.40849673,28.93899818,33.48227471
880,28,0.21375,26.22881171,24.15254128,26.04055857
880,36,0.27375,22.02844548,21.35229703,21.95749855
885,4,0.03375,42.45167559,34.96778155,42.33689809
885,16,0.12375,33.48141864,28.98761279,33.47344684
885,28,0.21375,26.26773884,24.1784927,26.06691507
885,36,0.27375,22.04158075,21.36105389,21.97074821
890,4,0.03375,42.54283082,35.0285517,42.38833244
890,16,0.12375,33.5537378,29.03582557,33.50363903
890,28,0.21375,26.30648308,24.2043222,26.09652347
890,36,0.27375,22.05467465,21.36978315,21.98349587
895,4,0.03375,42.63303126,35.08868533,42.47695765
895,16,0.12375,33.62545552,29.08363738,33.61101481
895,28,0.21375,26.34503309,24.2300222,26.13845929
895,36,0.27375,22.06772159,21.37848111,21.99630376
900,4,0.03375,42.72229058,35.14819154,42.58419322
900,16,0.12375,33.69657343,29.13104931,33.65524333
900,28,0.21375,26.38337862,24.25558589,26.16982731
900,36,0.27375,22.08071647,21.38714436,22.00858863
